id,title,authors,subjects,bookshelves,languages,download_count,media_type,copyright
49032,Bloody Beaches: The Marines at Peleliu,"Gayle, Gordon D.","Peleliu, Battle of, Palau, 1944; United States. Marine Corps -- History -- World War, 1939-1945; World War, 1939-1945 -- Campaigns -- Palau -- Peleliu Island",Category: History - American; Category: History - Modern (1750+); Category: History - Warfare; World War II,en,815,Text,False
7,The Mayflower Compact,,"Massachusetts -- History -- New Plymouth, 1620-1691 -- Sources; Mayflower Compact (1620); Pilgrims (New Plymouth Colony)",Category: History - American; Category: History - Early Modern (c. 1450-1750); Category: History - Religious,en,814,Text,False
66688,Hans Andersen's Fairy Tales,"Andersen, H. C. (Hans Christian)","Children's stories, Danish -- Translations into English; Fairy tales; Fairy tales -- Denmark","Category: Children & Young Adult Reading; Category: Classics of Literature; Category: Mythology, Legends & Folklore; Category: Science-Fiction & Fantasy",en,813,Text,False
32768,The Story of Chautauqua,"Hurlbut, Jesse Lyman",Chautauqua Institution,Category: History - American; Category: History - Modern (1750+); Category: History - Schools & Universities; Category: Teaching & Education,en,811,Text,False
23580,The Children's Bible,"Kent, Charles Foster, Sherman, Henry A.","Bible stories, English",Category: Children & Young Adult Reading; Category: Religion/Spirituality; Children's Religion,en,810,Text,False
65066,"The Life of Rev. David Brainerd, Chiefly Extracted from His Diary","Brainerd, David",Indians of North America -- Missions -- Early works to 1800,Category: Biographies; Category: History - American; Category: Religion/Spirituality,en,810,Text,False
15976,Puck of Pook's Hill,"Kipling, Rudyard",Great Britain -- History -- Fiction; Space and time -- Fiction,"Category: British Literature; Category: Children & Young Adult Reading; Category: Mythology, Legends & Folklore; Category: Science-Fiction & Fantasy; Children's Literature; Nobel Prizes in Literature; Scouts",en,809,Text,False
18274,A Book of Natural History: Young Folks' Library Volume XIV.,,Zoology,Category: Children & Young Adult Reading; Category: Nature/Gardening/Animals; Children's Anthologies; Children's Instructional Books,en,809,Text,False
21666,Uncle Rutherford's Nieces: A Story for Girls,"Mathews, Joanna H. (Joanna Hooe)",Christian life -- Juvenile fiction; Conduct of life -- Juvenile fiction; Families -- Juvenile fiction; Peanut industry -- Juvenile fiction; Seashore -- Juvenile fiction; Uncles -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,809,Text,False
25502,Hero-Myths & Legends of the British Race,"Ebbutt, M. I. (Maud Isabel)","Heroes; Romances, English","Category: British Literature; Category: Mythology, Legends & Folklore; Children's Myths, Fairy Tales, etc.; Folklore",en,808,Text,False
38542,A Century of Sail and Steam on the Niagara River,"Cumberland, Barlow","Niagara Navigation Company (Toronto, Ont.); Shipping -- Niagara River (N.Y. and Ont.); Steam-navigation -- Niagara River (N.Y. and Ont.)",Category: History - American; Category: History - Early Modern (c. 1450-1750); Category: History - Modern (1750+); Category: History - Other,en,807,Text,False
44686,Life of Wm. Tecumseh Sherman.: Late Retired General. U. S. A.,"Johnson, Willis Fletcher","Sherman, William T. (William Tecumseh), 1820-1891",Category: Biographies; Category: History - American; Category: History - Warfare,en,807,Text,False
16160,The Treasury of Ancient Egypt: Miscellaneous Chapters on Ancient Egyptian History and Archaeology,"Weigall, Arthur E. P. Brome (Arthur Edward Pearse Brome)",Archaeology; Egypt -- Antiquities,Category: Archaeology & Anthropology; Category: History - Ancient; Children's History; Egypt,en,805,Text,False
33494,The Library and Society: Reprints of Papers and Addresses,,Libraries and society; Library science -- Social aspects,"Category: Essays, Letters & Speeches; Category: History - American; Category: Teaching & Education",en,805,Text,False
45238,"Wyeth's Oregon, or a Short History of a Long Journey, 1832; and Townsend's Narrative of a Journey across the Rocky Mountains, 1834","Wyeth, John B. (John Bound), Townsend, John Kirk","Animals -- Oregon; Natural history -- Northwest, Pacific; Oregon -- Description and travel; Overland journeys to the Pacific; Townsend, John Kirk, 1809-1851 -- Travel; West (U.S.) -- Description and travel",Category: Adventure; Category: History - American; Category: History - Modern (1750+),en,805,Text,False
45256,"The Jesuit Relations and Allied Documents, Vol. 2:  Acadia, 1612-1614",,Canada -- History -- To 1763 (New France); Indians of North America -- Canada; Jesuits -- Missions; Jesuits -- North America,Category: History - American; Category: History - Other; Category: History - Religious,en,804,Text,False
10345,Domestic Manners of the Americans,"Trollope, Frances Milton","Trollope, Frances Milton, 1780-1863 -- Travel -- United States; United States -- Description and travel; United States -- Social conditions -- To 1865; United States -- Social life and customs -- 1783-1865",Category: History - American; Category: Travel Writing,en,803,Text,False
23800,"Contemporary American Composers: Being a Study of the Music of This Country, Its Present; Conditions and Its Future, with Critical Estimates and; Biographies of the Principal Living Composers; and an; Abundance of Portraits, Fac-simile Musical Autographs, and; Compositions","Hughes, Rupert",Composers -- United States -- Biography; Music -- United States -- History and criticism,Category: Biographies; Category: History - American; Category: Music; Music,en,803,Text,False
32677,The Invention of the Sewing Machine,"Cooper, Grace Rogers",Sewing machines -- History,Category: Engineering & Technology; Category: History - American; Technology,en,803,Text,False
28152,Sword and Pen: Ventures and Adventures of Willard Glazier,"Owens, John Algernon","Glazier, Willard W., 1841-1905; United States -- History -- Civil War, 1861-1865 -- Personal narratives",Category: Biographies; Category: History - American,en,802,Text,False
67811,Roosevelt in the Kansas City Star: War-time Editorials,"Roosevelt, Theodore","Kansas City star (Kansas City, Mo. : 1885); United States -- Politics and government -- 1913-1921; World War, 1914-1918 -- United States","Category: Essays, Letters & Speeches; Category: History - American; Category: History - Modern (1750+); Category: History - Warfare",en,802,Text,False
7425,The Louisa Alcott Reader: a Supplementary Reader for the Fourth Year of School,"Alcott, Louisa May",Children's stories; Readers (Elementary),Category: Children & Young Adult Reading; Category: Short Stories; Children's Instructional Books; Children's Literature,en,801,Text,False
37632,"Journal of Entomology and Zoology, Vol. 11, No. 4, December 1919",Various,Entomology -- California -- Periodicals; Entomology -- Periodicals; Zoology -- California -- Periodicals; Zoology -- Periodicals,Animal; Animals-Wild; Category: Journals; Category: Science - Biology; Journal of Entomology and Zoology,en,801,Text,False
55343,Ambassador Morgenthau's Story,"Morgenthau, Henry","Germany -- Foreign relations -- Turkey; Turkey -- Foreign relations -- Germany; World War, 1914-1918 -- Turkey",Category: Biographies; Category: History - American; Category: History - European; Category: History - Modern (1750+),en,800,Text,False
4666,Letters from an American Farmer,"St. John de Crèvecoeur, J. Hector","Nantucket (Mass.); St. John de Crèvecoeur, J. Hector, 1735-1813; United States -- Description and travel -- Early works to 1800; United States -- Social life and customs -- 1775-1783","Category: American Literature; Category: Essays, Letters & Speeches; Category: History - American",en,799,Text,False
14976,"Mob Rule in New Orleans: Robert Charles and His Fight to Death, the Story of His Life, Burning Human Beings Alive, Other Lynching Statistics","Wells-Barnett, Ida B.",Lynching,African American Writers; Category: History - American; Category: History - Modern (1750+); Category: History - Other; Crime Nonfiction,en,799,Text,False
959,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank)","Animals, Mythical -- Juvenile fiction; Fantasy literature; Friendship -- Juvenile fiction; Gale, Dorothy (Fictitious character) -- Juvenile fiction; Good and evil -- Juvenile fiction; Household employees -- Juvenile fiction; Magic -- Juvenile fiction; Magicians -- Juvenile fiction; Oz (Imaginary place) -- Juvenile fiction; Princess Ozma (Fictitious character) -- Juvenile fiction; Princesses -- Juvenile fiction; Theft -- Juvenile fiction; Wizard of Oz (Fictitious character) -- Juvenile fiction",Category: Adventure; Category: American Literature; Category: Children & Young Adult Reading; Category: Novels; Category: Science-Fiction & Fantasy; Fantasy,en,798,Text,False
19179,Kelly Miller's History of the World War for Human Rights,"Miller, Kelly","World War, 1914-1918; World War, 1914-1918 -- African Americans",Category: History - American; Category: History - Modern (1750+); Category: History - Warfare; World War I,en,798,Text,False
23137,"Diary in America, Series One","Marryat, Frederick","Canada -- Description and travel; Marryat, Frederick, 1792-1848 -- Travel -- America; United States -- Description and travel; United States -- Social life and customs -- 1783-1865",Category: History - American; Category: Travel Writing,en,798,Text,False
50828,The Bark Canoes and Skin Boats of North America,"Chapelle, Howard Irving, Adney, Tappan",Canoes and canoeing -- North America; Indians of North America -- Boats; Skin boats -- North America,Category: Archaeology & Anthropology; Category: Art; Category: Engineering & Technology; Category: History - American,en,798,Text,False
52766,A History of the United States,"Adams, Charles Kendall, Trent, William P. (William Peterfield)",United States -- History,Category: History - American,en,798,Text,False
573,Tales from Shakespeare,"Lamb, Charles, Lamb, Mary","Shakespeare, William, 1564-1616 -- Adaptations; Shakespeare, William, 1564-1616 -- Stories, plots, etc. -- Juvenile literature",Category: British Literature; Category: Children & Young Adult Reading; Category: Plays/Films/Dramas,en,797,Text,False
38750,"Current History: A Monthly Magazine of the New York Times, May 1918: Vol. VIII, Part I, No. 2",Various,"World War, 1914-1918",Category: History - American; Category: History - European; Category: History - Modern (1750+); Category: History - Warfare; Category: Reports & Conference Proceedings; Current History,en,797,Text,False
